rank_version,source_accession,pair_id,candidate_record_id,ordinary_candidate_policy,forced_rank_status,hard_coded_priority_status,manual_override_status,gold_standard_bonus_status,Q9T0Z9_prior_E6_evidence_status,G_pre1_target_engineering_composite_rank,G_pre1_target_engineering_composite_score,target_context_score,target_organism_score,target_organism_class,phage_origin_score,phage_origin_class,target_origin_manual_review_required,docking_support_score,solubility_no_chaperone_score,E6_5_solubility_aggregation_chaperone_score,curated_no_external_chaperone_required_strength,curated_soluble_expression_strength,global_engineering_residual_score,E7_unlocked_score,E7_unlocked_rank,E6_total_score,source_organism,target_organism,phage_host,product_annotation,ranking_status,old_G_pre1_status,G_pre2_status,E6_status,E7_status,tie_breaker_order
v5.4.8z2,A0A7U0ASF4,A0A7U0ASF4__V52_B0_4606cdb6606b42182810__compound5,V52_B0_4606cdb6606b42182810,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,280,0.478691,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.519671,0.503503,0.839172,0.000000,0.000000,0.806131,0.806131,174,0.806131,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A1JMQ3,A1JMQ3__V52_B0_35623c7cc331165d9923__compound5,V52_B0_35623c7cc331165d9923,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,281,0.478182,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.500372,0.525000,0.875000,0.000000,0.000000,0.787153,0.787153,395,0.787153,Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABP1Y442,A0ABP1Y442__V52_B0_62c5835b031059477d1c__compound5,V52_B0_62c5835b031059477d1c,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,282,0.477926,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.493539,0.541821,0.903035,0.000000,0.000000,0.742076,0.742076,730,0.742076,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T7PAJ5,A0A0T7PAJ5__V52_B0_e789088317ebcbcbcc3e__compound5,V52_B0_e789088317ebcbcbcc3e,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,283,0.477410,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.517573,0.501923,0.836539,0.000000,0.000000,0.795211,0.795211,298,0.795211,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A9P1V089,A0A9P1V089__V52_B0_d24d80a11220414f1506__compound5,V52_B0_d24d80a11220414f1506,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,284,0.475935,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.489483,0.534518,0.890863,0.000000,0.000000,0.747705,0.747705,700,0.747705,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0H5EYN4,A0A0H5EYN4__V52_B0_845608cc7edcbcea626f__compound5,V52_B0_845608cc7edcbcea626f,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,285,0.472940,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.471989,0.532895,0.888158,0.000000,0.000000,0.764273,0.764273,595,0.764273,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0H5GK90,A0A0H5GK90__V52_B0_376c9e3382e6d4eb1d3d__compound5,V52_B0_376c9e3382e6d4eb1d3d,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,286,0.472875,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.444803,0.557618,0.929363,0.000000,0.000000,0.772818,0.772818,521,0.772818,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A9P1PUD9,A0A9P1PUD9__V52_B0_e4bbb402151024294a95__compound5,V52_B0_e4bbb402151024294a95,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,287,0.472414,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.456901,0.536480,0.894133,0.000000,0.000000,0.799764,0.799764,241,0.799764,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A7U4K0Q6,A0A7U4K0Q6__V52_B0_6a1061eede6accb748a0__compound5,V52_B0_6a1061eede6accb748a0,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,288,0.472150,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.463418,0.540756,0.901260,0.000000,0.000000,0.751303,0.751303,677,0.751303,Yersinia enterocolitica LC20,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0H5H5L7,A0A0H5H5L7__V52_B0_d3442b666f5cb27bcfa0__compound5,V52_B0_d3442b666f5cb27bcfa0,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,289,0.472065,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.446122,0.553995,0.923325,0.000000,0.000000,0.765823,0.765823,584,0.765823,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,S5M3A2,S5M3A2__V52_B0_0cec44c0af3a67efdc3e__compound5,V52_B0_0cec44c0af3a67efdc3e,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,290,0.471144,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.304035,0.421875,0.703125,0.000000,0.000000,0.744249,0.744249,721,0.744249,Yersinia phage PST,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A9P1PW91,A0A9P1PW91__V52_B0_f433067400c35864e128__compound5,V52_B0_f433067400c35864e128,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,291,0.471103,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.401334,0.583019,0.971698,0.000000,0.000000,0.809639,0.809639,144,0.809639,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABM9SIJ1,A0ABM9SIJ1__V52_B0_67c92ca7c2079c074e98__compound5,V52_B0_67c92ca7c2079c074e98,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,292,0.471001,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.444152,0.541526,0.902543,0.000000,0.000000,0.802309,0.802309,217,0.802309,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A7U0AT10,A0A7U0AT10__V52_B0_a4fb4684a10c75583fc7__compound5,V52_B0_a4fb4684a10c75583fc7,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,293,0.470822,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.447397,0.553553,0.922589,0.000000,0.000000,0.737645,0.737645,748,0.737645,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A7U0AVA4,A0A7U0AVA4__V52_B0_352c69fc7a46568b4868__compound5,V52_B0_352c69fc7a46568b4868,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,294,0.470806,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.505527,0.482782,0.804636,0.000000,0.000000,0.787887,0.787887,383,0.787887,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A9P1PWI0,A0A9P1PWI0__V52_B0_6dbfcc58bf6677275d88__compound5,V52_B0_6dbfcc58bf6677275d88,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,295,0.470735,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.528132,0.460431,0.767385,0.000000,0.000000,0.785446,0.785446,414,0.785446,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A1JND9,A1JND9__V52_B0_577359b6f0720f73515a__compound5,V52_B0_577359b6f0720f73515a,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,296,0.469689,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.434730,0.543383,0.905638,0.000000,0.000000,0.806319,0.806319,172,0.806319,Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0T7PAK2,A0A0T7PAK2__V52_B0_6dd804b34a118933ab68__compound5,V52_B0_6dd804b34a118933ab68,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,297,0.469247,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.471745,0.505263,0.842105,0.000000,0.000000,0.801900,0.801900,221,0.801900,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A7U0AWS6,A0A7U0AWS6__V52_B0_0c1f9301f632898d1a77__compound5,V52_B0_0c1f9301f632898d1a77,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,298,0.467953,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.435641,0.543455,0.905759,0.000000,0.000000,0.767684,0.767684,570,0.767684,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABP1YED8,A0ABP1YED8__V52_B0_debb0c53da97c3af14bd__compound5,V52_B0_debb0c53da97c3af14bd,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,299,0.467747,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.475456,0.506000,0.843333,0.000000,0.000000,0.754112,0.754112,661,0.754112,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A9P1V3L8,A0A9P1V3L8__V52_B0_461a3f28d4d5fea8b011__compound5,V52_B0_461a3f28d4d5fea8b011,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,300,0.466992,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.412211,0.552709,0.921182,0.000000,0.000000,0.805157,0.805157,188,0.805157,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A9P1PV32,A0A9P1PV32__V52_B0_350efda3676afb119323__compound5,V52_B0_350efda3676afb119323,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,301,0.465101,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.488770,0.470063,0.783439,0.000000,0.000000,0.791692,0.791692,343,0.791692,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A449C694,A0A449C694__V52_B0_c0e98fbe2f95ec49b42b__compound5,V52_B0_c0e98fbe2f95ec49b42b,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,302,0.463744,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.268515,0.421875,0.703125,0.000000,0.000000,0.738329,0.738329,745,0.738329,Yersinia phage fPS-2,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A7U4K153,A0A7U4K153__V52_B0_426da2e62e786a878571__compound5,V52_B0_426da2e62e786a878571,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,303,0.463029,0.575000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.400000,Yersinia_enterocolitica_bacterial_genome_phage_like,true,0.099753,0.453571,0.755952,0.000000,0.000000,0.722274,0.722274,782,0.722274,Yersinia enterocolitica LC20,Yersinia,Yersinia,Tail fiber assembly protein,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A2H1X986,A0A2H1X986__V52_B0_71099a1fa14fdc6c17d0__compound5,V52_B0_71099a1fa14fdc6c17d0,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,304,0.462491,0.525000,0.400000,other_or_genus_only_Yersinia,0.650000,Yersinia_phage_non_enterocolitica_or_unknown_host,true,0.143828,0.565385,0.942308,0.000000,0.000000,0.637967,0.637967,826,0.637967,Yersinia phage fPS-10,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A0H5H701,A0A0H5H701__V52_B0_c16c2ada84594d0070c2__compound5,V52_B0_c16c2ada84594d0070c2,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,305,0.461647,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.442503,0.498214,0.830357,0.000000,0.000000,0.795068,0.795068,299,0.795068,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0ABP1YGH5,A0ABP1YGH5__V52_B0_c255cebf1a8101040ab0__compound5,V52_B0_c255cebf1a8101040ab0,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,306,0.461440,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.419455,0.536905,0.894841,0.000000,0.000000,0.728363,0.728363,770,0.728363,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0A9P1UYL2,A0A9P1UYL2__V52_B0_cf02453dd815bc4c5eb3__compound5,V52_B0_cf02453dd815bc4c5eb3,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,307,0.460682,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.419169,0.517616,0.862694,0.000000,0.000000,0.791503,0.791503,350,0.791503,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
v5.4.8z2,A0AAD2Z3Y9,A0AAD2Z3Y9__V52_B0_aafb771be18c7f73600a__compound5,V52_B0_aafb771be18c7f73600a,ordinary_candidate,not_forced,not_hard_coded,none,no_gold_standard_bonus,not_Q9T0Z9,308,0.460362,0.425000,0.750000,Yersinia_enterocolitica_non_O3_or_unknown_serotype,0.100000,other_unknown_non_phage_or_missing_origin,true,0.507153,0.430000,0.716667,0.000000,0.000000,0.783627,0.783627,441,0.783627,Yersinia enterocolitica,Yersinia,Yersinia,,G_pre1_TARGET_ENGINEERING_COMPOSITE_GENERATED,read_only_unmodified,read_only_unmodified,read_only_unmodified,read_only_unmodified,composite_desc;target_context_desc;target_organism_desc;phage_origin_desc;docking_desc;solubility_no_chaperone_desc;E7_score_desc;source_accession_asc
